reading data
reading labels
+ weight: 0.25, - weight: 0.75
0.2469 + 0.7531 = 1, predicted label = -1
0.246438 + 0.753562 = 1, predicted label = -1
0.245977 + 0.754023 = 1, predicted label = -1
0.245516 + 0.754484 = 1, predicted label = -1
0.245056 + 0.754944 = 1, predicted label = -1
0.244597 + 0.755403 = 1, predicted label = -1
0.244138 + 0.755862 = 1, predicted label = -1
0.24368 + 0.75632 = 1, predicted label = -1
0.243222 + 0.756778 = 1, predicted label = -1
0.242765 + 0.757235 = 1, predicted label = -1
0.242309 + 0.757691 = 1, predicted label = -1
0.241853 + 0.758147 = 1, predicted label = -1
0.241398 + 0.758602 = 1, predicted label = -1
0.240943 + 0.759057 = 1, predicted label = -1
0.240489 + 0.759511 = 1, predicted label = -1
0.240035 + 0.759965 = 1, predicted label = -1
0.239582 + 0.760418 = 1, predicted label = -1
0.23913 + 0.76087 = 1, predicted label = -1
0.238678 + 0.761322 = 1, predicted label = -1
0.238227 + 0.761773 = 1, predicted label = -1
0.285331 + 0.714669 = 1, predicted label = -1
0.284824 + 0.715176 = 1, predicted label = -1
0.284319 + 0.715681 = 1, predicted label = -1
0.283814 + 0.716186 = 1, predicted label = -1
0.283309 + 0.716691 = 1, predicted label = -1
0.282805 + 0.717195 = 1, predicted label = -1
0.282301 + 0.717699 = 1, predicted label = -1
0.281798 + 0.718202 = 1, predicted label = -1
0.281296 + 0.718704 = 1, predicted label = -1
0.280794 + 0.719206 = 1, predicted label = -1
0.280293 + 0.719707 = 1, predicted label = -1
0.279792 + 0.720208 = 1, predicted label = -1
0.279292 + 0.720708 = 1, predicted label = -1
0.278792 + 0.721208 = 1, predicted label = -1
0.278293 + 0.721707 = 1, predicted label = -1
0.277794 + 0.722206 = 1, predicted label = -1
0.277296 + 0.722704 = 1, predicted label = -1
0.276798 + 0.723202 = 1, predicted label = -1
0.276301 + 0.723699 = 1, predicted label = -1
0.275805 + 0.724195 = 1, predicted label = -1
0.275309 + 0.724691 = 1, predicted label = -1
0.274814 + 0.725186 = 1, predicted label = -1
0.274319 + 0.725681 = 1, predicted label = -1
0.273825 + 0.726175 = 1, predicted label = -1
0.273331 + 0.726669 = 1, predicted label = -1
0.272838 + 0.727162 = 1, predicted label = -1
0.272345 + 0.727655 = 1, predicted label = -1
0.271853 + 0.728147 = 1, predicted label = -1
0.271362 + 0.728638 = 1, predicted label = -1
0.270871 + 0.729129 = 1, predicted label = -1
0.270381 + 0.729619 = 1, predicted label = -1
0.269891 + 0.730109 = 1, predicted label = -1
0.269402 + 0.730598 = 1, predicted label = -1
0.268913 + 0.731087 = 1, predicted label = -1
0.268425 + 0.731575 = 1, predicted label = -1
0.267938 + 0.732062 = 1, predicted label = -1
0.267451 + 0.732549 = 1, predicted label = -1
0.266964 + 0.733036 = 1, predicted label = -1
0.266478 + 0.733522 = 1, predicted label = -1
0.265993 + 0.734007 = 1, predicted label = -1
0.265508 + 0.734492 = 1, predicted label = -1
0.265024 + 0.734976 = 1, predicted label = -1
0.264541 + 0.735459 = 1, predicted label = -1
0.264058 + 0.735942 = 1, predicted label = -1
0.263575 + 0.736425 = 1, predicted label = -1
0.263093 + 0.736907 = 1, predicted label = -1
0.262612 + 0.737388 = 1, predicted label = -1
0.262131 + 0.737869 = 1, predicted label = -1
0.261651 + 0.738349 = 1, predicted label = -1
0.261171 + 0.738829 = 1, predicted label = -1
0.260692 + 0.739308 = 1, predicted label = -1
0.260214 + 0.739786 = 1, predicted label = -1
0.259736 + 0.740264 = 1, predicted label = -1
0.259258 + 0.740742 = 1, predicted label = -1
0.258782 + 0.741218 = 1, predicted label = -1
0.258305 + 0.741695 = 1, predicted label = -1
0.25783 + 0.74217 = 1, predicted label = -1
0.257355 + 0.742645 = 1, predicted label = -1
0.25688 + 0.74312 = 1, predicted label = -1
0.256406 + 0.743594 = 1, predicted label = -1
0.255933 + 0.744067 = 1, predicted label = -1
0.25546 + 0.74454 = 1, predicted label = -1
0.254988 + 0.745012 = 1, predicted label = -1
0.254516 + 0.745484 = 1, predicted label = -1
0.254045 + 0.745955 = 1, predicted label = -1
0.253574 + 0.746426 = 1, predicted label = -1
0.253104 + 0.746896 = 1, predicted label = -1
0.252635 + 0.747365 = 1, predicted label = -1
0.252166 + 0.747834 = 1, predicted label = -1
0.251698 + 0.748302 = 1, predicted label = -1
0.25123 + 0.74877 = 1, predicted label = -1
0.250763 + 0.749237 = 1, predicted label = -1
0.250297 + 0.749703 = 1, predicted label = -1
0.249831 + 0.750169 = 1, predicted label = -1
0.249366 + 0.750634 = 1, predicted label = -1
0.248901 + 0.751099 = 1, predicted label = -1
0.248437 + 0.751563 = 1, predicted label = -1
0.247973 + 0.752027 = 1, predicted label = -1
0.24751 + 0.75249 = 1, predicted label = -1
0.247048 + 0.752952 = 1, predicted label = -1
0.246586 + 0.753414 = 1, predicted label = -1
0.246124 + 0.753876 = 1, predicted label = -1
0.245664 + 0.754336 = 1, predicted label = -1
0.245204 + 0.754796 = 1, predicted label = -1
0.244744 + 0.755256 = 1, predicted label = -1
0.244285 + 0.755715 = 1, predicted label = -1
0.243827 + 0.756173 = 1, predicted label = -1
0.243369 + 0.756631 = 1, predicted label = -1
0.242912 + 0.757088 = 1, predicted label = -1
0.242455 + 0.757545 = 1, predicted label = -1
0.241999 + 0.758001 = 1, predicted label = -1
0.241543 + 0.758457 = 1, predicted label = -1
0.241089 + 0.758911 = 1, predicted label = -1
0.240634 + 0.759366 = 1, predicted label = -1
0.240181 + 0.759819 = 1, predicted label = -1
0.239727 + 0.760273 = 1, predicted label = -1
0.239275 + 0.760725 = 1, predicted label = -1
0.238823 + 0.761177 = 1, predicted label = -1
0.238371 + 0.761629 = 1, predicted label = -1
0.237921 + 0.762079 = 1, predicted label = -1
0.284987 + 0.715013 = 1, predicted label = -1
0.284481 + 0.715519 = 1, predicted label = -1
0.283975 + 0.716025 = 1, predicted label = -1
0.283471 + 0.716529 = 1, predicted label = -1
0.282966 + 0.717034 = 1, predicted label = -1
0.282463 + 0.717537 = 1, predicted label = -1
0.281959 + 0.718041 = 1, predicted label = -1
0.281457 + 0.718543 = 1, predicted label = -1
0.280955 + 0.719045 = 1, predicted label = -1
0.280453 + 0.719547 = 1, predicted label = -1
0.279952 + 0.720048 = 1, predicted label = -1
0.279452 + 0.720548 = 1, predicted label = -1
0.278952 + 0.721048 = 1, predicted label = -1
0.278453 + 0.721547 = 1, predicted label = -1
0.277954 + 0.722046 = 1, predicted label = -1
0.277455 + 0.722545 = 1, predicted label = -1
0.276958 + 0.723042 = 1, predicted label = -1
0.276461 + 0.723539 = 1, predicted label = -1
0.275964 + 0.724036 = 1, predicted label = -1
0.275468 + 0.724532 = 1, predicted label = -1
0.274972 + 0.725028 = 1, predicted label = -1
0.274477 + 0.725523 = 1, predicted label = -1
0.273983 + 0.726017 = 1, predicted label = -1
0.273489 + 0.726511 = 1, predicted label = -1
0.272996 + 0.727004 = 1, predicted label = -1
0.272503 + 0.727497 = 1, predicted label = -1
0.272011 + 0.727989 = 1, predicted label = -1
0.271519 + 0.728481 = 1, predicted label = -1
0.271028 + 0.728972 = 1, predicted label = -1
0.270538 + 0.729462 = 1, predicted label = -1
0.270048 + 0.729952 = 1, predicted label = -1
0.269559 + 0.730441 = 1, predicted label = -1
0.26907 + 0.73093 = 1, predicted label = -1
0.268581 + 0.731419 = 1, predicted label = -1
0.268094 + 0.731906 = 1, predicted label = -1
0.267607 + 0.732393 = 1, predicted label = -1
0.26712 + 0.73288 = 1, predicted label = -1
0.266634 + 0.733366 = 1, predicted label = -1
0.266148 + 0.733852 = 1, predicted label = -1
0.265664 + 0.734336 = 1, predicted label = -1
0.265179 + 0.734821 = 1, predicted label = -1
0.264695 + 0.735305 = 1, predicted label = -1
0.264212 + 0.735788 = 1, predicted label = -1
0.26373 + 0.73627 = 1, predicted label = -1
0.263248 + 0.736752 = 1, predicted label = -1
0.262766 + 0.737234 = 1, predicted label = -1
0.262285 + 0.737715 = 1, predicted label = -1
0.261805 + 0.738195 = 1, predicted label = -1
0.261325 + 0.738675 = 1, predicted label = -1
0.260846 + 0.739154 = 1, predicted label = -1
0.260367 + 0.739633 = 1, predicted label = -1
0.259889 + 0.740111 = 1, predicted label = -1
0.259411 + 0.740589 = 1, predicted label = -1
0.258934 + 0.741066 = 1, predicted label = -1
0.258458 + 0.741542 = 1, predicted label = -1
0.257982 + 0.742018 = 1, predicted label = -1
0.257507 + 0.742493 = 1, predicted label = -1
0.257032 + 0.742968 = 1, predicted label = -1
0.256558 + 0.743442 = 1, predicted label = -1
0.256084 + 0.743916 = 1, predicted label = -1
0.255611 + 0.744389 = 1, predicted label = -1
0.255139 + 0.744861 = 1, predicted label = -1
0.254667 + 0.745333 = 1, predicted label = -1
0.254196 + 0.745804 = 1, predicted label = -1
0.253725 + 0.746275 = 1, predicted label = -1
0.253255 + 0.746745 = 1, predicted label = -1
0.252785 + 0.747215 = 1, predicted label = -1
0.252316 + 0.747684 = 1, predicted label = -1
0.251848 + 0.748152 = 1, predicted label = -1
0.25138 + 0.74862 = 1, predicted label = -1
0.250913 + 0.749087 = 1, predicted label = -1
0.250446 + 0.749554 = 1, predicted label = -1
0.24998 + 0.75002 = 1, predicted label = -1
0.249515 + 0.750485 = 1, predicted label = -1
0.24905 + 0.75095 = 1, predicted label = -1
0.248585 + 0.751415 = 1, predicted label = -1
0.248122 + 0.751878 = 1, predicted label = -1
0.247658 + 0.752342 = 1, predicted label = -1
0.247196 + 0.752804 = 1, predicted label = -1
0.246734 + 0.753266 = 1, predicted label = -1
0.246272 + 0.753728 = 1, predicted label = -1
0.245811 + 0.754189 = 1, predicted label = -1
0.245351 + 0.754649 = 1, predicted label = -1
0.244891 + 0.755109 = 1, predicted label = -1
0.244432 + 0.755568 = 1, predicted label = -1
0.243974 + 0.756026 = 1, predicted label = -1
0.243516 + 0.756484 = 1, predicted label = -1
0.243058 + 0.756942 = 1, predicted label = -1
0.242601 + 0.757399 = 1, predicted label = -1
0.242145 + 0.757855 = 1, predicted label = -1
0.241689 + 0.758311 = 1, predicted label = -1
0.241234 + 0.758766 = 1, predicted label = -1
0.24078 + 0.75922 = 1, predicted label = -1
0.240326 + 0.759674 = 1, predicted label = -1
0.239873 + 0.760127 = 1, predicted label = -1
0.23942 + 0.76058 = 1, predicted label = -1
0.238968 + 0.761032 = 1, predicted label = -1
0.238516 + 0.761484 = 1, predicted label = -1
0.238065 + 0.761935 = 1, predicted label = -1
0.237615 + 0.762385 = 1, predicted label = -1
0.284643 + 0.715357 = 1, predicted label = -1
0.284137 + 0.715863 = 1, predicted label = -1
0.283632 + 0.716368 = 1, predicted label = -1
0.283128 + 0.716872 = 1, predicted label = -1
0.282624 + 0.717376 = 1, predicted label = -1
0.282121 + 0.717879 = 1, predicted label = -1
0.281618 + 0.718382 = 1, predicted label = -1
0.281116 + 0.718884 = 1, predicted label = -1
0.280614 + 0.719386 = 1, predicted label = -1
0.280113 + 0.719887 = 1, predicted label = -1
0.279612 + 0.720388 = 1, predicted label = -1
0.279112 + 0.720888 = 1, predicted label = -1
0.278612 + 0.721388 = 1, predicted label = -1
0.278113 + 0.721887 = 1, predicted label = -1
0.277615 + 0.722385 = 1, predicted label = -1
0.277117 + 0.722883 = 1, predicted label = -1
0.27662 + 0.72338 = 1, predicted label = -1
0.276123 + 0.723877 = 1, predicted label = -1
0.275627 + 0.724373 = 1, predicted label = -1
0.275131 + 0.724869 = 1, predicted label = -1
0.274636 + 0.725364 = 1, predicted label = -1
0.274141 + 0.725859 = 1, predicted label = -1
0.273647 + 0.726353 = 1, predicted label = -1
0.273154 + 0.726846 = 1, predicted label = -1
0.272661 + 0.727339 = 1, predicted label = -1
0.272169 + 0.727831 = 1, predicted label = -1
0.271677 + 0.728323 = 1, predicted label = -1
0.271186 + 0.728814 = 1, predicted label = -1
0.270695 + 0.729305 = 1, predicted label = -1
0.270205 + 0.729795 = 1, predicted label = -1
0.269715 + 0.730285 = 1, predicted label = -1
0.269226 + 0.730774 = 1, predicted label = -1
0.268738 + 0.731262 = 1, predicted label = -1
0.26825 + 0.73175 = 1, predicted label = -1
0.267763 + 0.732237 = 1, predicted label = -1
0.267276 + 0.732724 = 1, predicted label = -1
0.26679 + 0.73321 = 1, predicted label = -1
0.266304 + 0.733696 = 1, predicted label = -1
0.265819 + 0.734181 = 1, predicted label = -1
0.265334 + 0.734666 = 1, predicted label = -1
0.26485 + 0.73515 = 1, predicted label = -1
0.264367 + 0.735633 = 1, predicted label = -1
0.263884 + 0.736116 = 1, predicted label = -1
0.263402 + 0.736598 = 1, predicted label = -1
0.26292 + 0.73708 = 1, predicted label = -1
0.262439 + 0.737561 = 1, predicted label = -1
0.261959 + 0.738041 = 1, predicted label = -1
0.261479 + 0.738521 = 1, predicted label = -1
0.260999 + 0.739001 = 1, predicted label = -1
0.26052 + 0.73948 = 1, predicted label = -1
0.260042 + 0.739958 = 1, predicted label = -1
0.259564 + 0.740436 = 1, predicted label = -1
0.259087 + 0.740913 = 1, predicted label = -1
0.25861 + 0.74139 = 1, predicted label = -1
0.258134 + 0.741866 = 1, predicted label = -1
0.257659 + 0.742341 = 1, predicted label = -1
0.257184 + 0.742816 = 1, predicted label = -1
0.25671 + 0.74329 = 1, predicted label = -1
0.256236 + 0.743764 = 1, predicted label = -1
0.255763 + 0.744237 = 1, predicted label = -1
0.25529 + 0.74471 = 1, predicted label = -1
0.254818 + 0.745182 = 1, predicted label = -1
0.254347 + 0.745653 = 1, predicted label = -1
0.253876 + 0.746124 = 1, predicted label = -1
0.253406 + 0.746594 = 1, predicted label = -1
0.252936 + 0.747064 = 1, predicted label = -1
0.252467 + 0.747533 = 1, predicted label = -1
0.251998 + 0.748002 = 1, predicted label = -1
0.25153 + 0.74847 = 1, predicted label = -1
0.251063 + 0.748937 = 1, predicted label = -1
0.250596 + 0.749404 = 1, predicted label = -1
0.25013 + 0.74987 = 1, predicted label = -1
0.249664 + 0.750336 = 1, predicted label = -1
0.249199 + 0.750801 = 1, predicted label = -1
0.248734 + 0.751266 = 1, predicted label = -1
0.24827 + 0.75173 = 1, predicted label = -1
0.247807 + 0.752193 = 1, predicted label = -1
0.247344 + 0.752656 = 1, predicted label = -1
0.246882 + 0.753118 = 1, predicted label = -1
0.24642 + 0.75358 = 1, predicted label = -1
0.245959 + 0.754041 = 1, predicted label = -1
0.245498 + 0.754502 = 1, predicted label = -1
0.245039 + 0.754961 = 1, predicted label = -1
0.244579 + 0.755421 = 1, predicted label = -1
0.24412 + 0.75588 = 1, predicted label = -1
0.243662 + 0.756338 = 1, predicted label = -1
0.243205 + 0.756795 = 1, predicted label = -1
0.242748 + 0.757252 = 1, predicted label = -1
0.242291 + 0.757709 = 1, predicted label = -1
0.241835 + 0.758165 = 1, predicted label = -1
0.24138 + 0.75862 = 1, predicted label = -1
0.240925 + 0.759075 = 1, predicted label = -1
0.240471 + 0.759529 = 1, predicted label = -1
0.240018 + 0.759982 = 1, predicted label = -1
0.239565 + 0.760435 = 1, predicted label = -1
0.239112 + 0.760888 = 1, predicted label = -1
0.238661 + 0.761339 = 1, predicted label = -1
0.238209 + 0.761791 = 1, predicted label = -1
0.237759 + 0.762241 = 1, predicted label = -1
0.237309 + 0.762691 = 1, predicted label = -1
0.284299 + 0.715701 = 1, predicted label = -1
0.283794 + 0.716206 = 1, predicted label = -1
0.283289 + 0.716711 = 1, predicted label = -1
0.282785 + 0.717215 = 1, predicted label = -1
0.282282 + 0.717718 = 1, predicted label = -1
0.281779 + 0.718221 = 1, predicted label = -1
0.281276 + 0.718724 = 1, predicted label = -1
0.280775 + 0.719225 = 1, predicted label = -1
0.280273 + 0.719727 = 1, predicted label = -1
0.279772 + 0.720228 = 1, predicted label = -1
0.279272 + 0.720728 = 1, predicted label = -1
0.278772 + 0.721228 = 1, predicted label = -1
0.278273 + 0.721727 = 1, predicted label = -1
0.277775 + 0.722225 = 1, predicted label = -1
0.277277 + 0.722723 = 1, predicted label = -1
0.276779 + 0.723221 = 1, predicted label = -1
0.276282 + 0.723718 = 1, predicted label = -1
0.275786 + 0.724214 = 1, predicted label = -1
0.27529 + 0.72471 = 1, predicted label = -1
0.274795 + 0.725205 = 1, predicted label = -1
0.2743 + 0.7257 = 1, predicted label = -1
0.273806 + 0.726194 = 1, predicted label = -1
0.273312 + 0.726688 = 1, predicted label = -1
0.272819 + 0.727181 = 1, predicted label = -1
0.272326 + 0.727674 = 1, predicted label = -1
0.271834 + 0.728166 = 1, predicted label = -1
0.271343 + 0.728657 = 1, predicted label = -1
0.270852 + 0.729148 = 1, predicted label = -1
0.270362 + 0.729638 = 1, predicted label = -1
0.269872 + 0.730128 = 1, predicted label = -1
0.269383 + 0.730617 = 1, predicted label = -1
0.268894 + 0.731106 = 1, predicted label = -1
0.268406 + 0.731594 = 1, predicted label = -1
0.267919 + 0.732081 = 1, predicted label = -1
0.267432 + 0.732568 = 1, predicted label = -1
0.266945 + 0.733055 = 1, predicted label = -1
0.26646 + 0.73354 = 1, predicted label = -1
0.265974 + 0.734026 = 1, predicted label = -1
0.26549 + 0.73451 = 1, predicted label = -1
0.265005 + 0.734995 = 1, predicted label = -1
0.264522 + 0.735478 = 1, predicted label = -1
0.264039 + 0.735961 = 1, predicted label = -1
0.263556 + 0.736444 = 1, predicted label = -1
0.263075 + 0.736925 = 1, predicted label = -1
0.262593 + 0.737407 = 1, predicted label = -1
0.262112 + 0.737888 = 1, predicted label = -1
0.261632 + 0.738368 = 1, predicted label = -1
0.261153 + 0.738847 = 1, predicted label = -1
0.260674 + 0.739326 = 1, predicted label = -1
0.260195 + 0.739805 = 1, predicted label = -1
0.259717 + 0.740283 = 1, predicted label = -1
0.25924 + 0.74076 = 1, predicted label = -1
0.258763 + 0.741237 = 1, predicted label = -1
0.258287 + 0.741713 = 1, predicted label = -1
0.257811 + 0.742189 = 1, predicted label = -1
0.257336 + 0.742664 = 1, predicted label = -1
0.256862 + 0.743138 = 1, predicted label = -1
0.256388 + 0.743612 = 1, predicted label = -1
0.255914 + 0.744086 = 1, predicted label = -1
0.255442 + 0.744558 = 1, predicted label = -1
